months,style,sku,size,pcs,rate,gross_amt
2022-03-01,JNE3701,JNE3701-KR-XL,XL,1.00,462.50,439.00
2022-03-01,JNE3701,JNE3701-KR-XL,XL,1.00,462.50,439.00
2022-03-01,JNE3736,JNE3736-KR-L,L,1.00,537.50,511.00
2022-03-01,JNE3736,JNE3736-KR-M,M,1.00,537.50,511.00
2022-03-01,JNE3736,JNE3736-KR-S,S,1.00,537.50,511.00
2022-03-01,JNE3736,JNE3736-KR-XL,XL,1.00,537.50,511.00
2022-03-01,JNE3775,JNE3775-KR-L,L,1.00,525.00,499.00
2022-03-01,JNE3775,JNE3775-KR-M,M,1.00,525.00,499.00
2022-03-01,JNE3775,JNE3775-KR-S,S,1.00,525.00,499.00
2022-03-01,JNE3775,JNE3775-KR-XL,XL,1.00,525.00,499.00
2022-03-01,JNE3790,JNE3790-KR-L,L,1.00,562.50,534.00
2022-03-01,JNE3790,JNE3790-KR-L,L,1.00,562.50,534.00
2022-03-01,JNE3790,JNE3790-KR-M,M,1.00,562.50,534.00
2022-03-01,JNE3790,JNE3790-KR-M,M,1.00,562.50,534.00
2022-03-01,JNE3790,JNE3790-KR-S,S,1.00,562.50,534.00
2022-03-01,JNE3790,JNE3790-KR-S,S,1.00,562.50,534.00
2022-03-01,JNE3790,JNE3790-KR-XL,XL,1.00,562.50,534.00
2022-03-01,JNE3790,JNE3790-KR-XL,XL,1.00,562.50,534.00
2022-03-01,JNE3793,JNE3793-KR-L,L,1.00,587.50,558.00
2022-03-01,JNE3793,JNE3793-KR-L,L,1.00,587.50,558.00
2022-03-01,JNE3793,JNE3793-KR-M,M,1.00,587.50,558.00
2022-03-01,JNE3793,JNE3793-KR-M,M,1.00,587.50,558.00
2022-03-01,JNE3793,JNE3793-KR-S,S,1.00,587.50,558.00
2022-03-01,JNE3793,JNE3793-KR-S,S,1.00,587.50,558.00
2022-03-01,JNE3793,JNE3793-KR-XL,XL,1.00,587.50,558.00
2022-03-01,JNE3793,JNE3793-KR-XL,XL,1.00,587.50,558.00
2022-03-01,SET044,SET044-KR-NP-L,L,1.00,687.50,653.00
2022-03-01,SET044,SET044-KR-NP-M,M,1.00,687.50,653.00
2022-03-01,SET044,SET044-KR-NP-S,S,1.00,687.50,653.00
2022-03-01,SET044,SET044-KR-NP-XL,XL,1.00,687.50,653.00
2022-03-01,SET098,SET098-KR-PP-L,L,1.00,900.00,855.00
2022-03-01,SET098,SET098-KR-PP-M,M,1.00,900.00,855.00
2022-03-01,SET098,SET098-KR-PP-S,S,1.00,900.00,855.00
2022-03-01,SET098,SET098-KR-PP-XL,XL,1.00,900.00,855.00
2022-03-01,SET144,SET144-KR-NP-L,L,1.00,825.00,784.00
2022-03-01,SET144,SET144-KR-NP-M,M,1.00,825.00,784.00
2022-03-01,SET144,SET144-KR-NP-S,S,1.00,825.00,784.00
2022-03-01,SET144,SET144-KR-NP-XL,XL,1.00,825.00,784.00
2022-03-01,SET182,SET182-KR-DH-L,L,1.00,725.00,689.00
2022-03-01,SET182,SET182-KR-DH-M,M,1.00,725.00,689.00
2022-03-01,SET182,SET182-KR-DH-S,S,1.00,725.00,689.00
2022-03-01,SET182,SET182-KR-DH-XL,XL,1.00,725.00,689.00
2022-03-01,SET194,SET194-KR-NP-L,L,1.00,737.50,701.00
2022-03-01,SET194,SET194-KR-NP-M,M,1.00,737.50,701.00
2022-03-01,SET194,SET194-KR-NP-S,S,1.00,737.50,701.00
2022-03-01,SET194,SET194-KR-NP-XL,XL,1.00,737.50,701.00
2022-03-01,SET205,SET205-KR-DPT-L,L,1.00,506.25,481.00
2022-03-01,SET205,SET205-KR-DPT-M,M,1.00,506.25,481.00
2022-03-01,SET205,SET205-KR-DPT-S,S,1.00,506.25,481.00
2022-03-01,SET205,SET205-KR-DPT-XL,XL,1.00,506.25,481.00
2022-03-01,SET232,SET232-KR-PP-L,L,1.00,656.25,623.00
2022-03-01,SET232,SET232-KR-PP-M,M,1.00,656.25,623.00
2022-03-01,SET232,SET232-KR-PP-S,S,1.00,656.25,623.00
2022-03-01,SET232,SET232-KR-PP-XL,XL,1.00,656.25,623.00
2022-03-01,SET236,SET236-KR-PP-L,L,1.00,750.00,712.00
2022-03-01,SET236,SET236-KR-PP-M,M,1.00,750.00,712.00
2022-03-01,SET236,SET236-KR-PP-S,S,1.00,750.00,712.00
2022-03-01,SET236,SET236-KR-PP-XL,XL,1.00,750.00,712.00
2022-03-01,SET246,SET246-KR-PP-L,L,1.00,593.75,564.00
2022-03-01,SET246,SET246-KR-PP-M,M,1.00,593.75,564.00
2022-03-01,SET246,SET246-KR-PP-S,S,1.00,593.75,564.00
2022-03-01,SET246,SET246-KR-PP-XL,XL,1.00,593.75,564.00
2022-03-01,SET252,SET252-KR-PP-L,L,1.00,887.50,843.00
2022-03-01,SET252,SET252-KR-PP-M.,M,1.00,887.50,843.00
2022-03-01,SET252,SET252-KR-PP-S.,S,1.00,887.50,843.00
2022-03-01,SET252,SET252-KR-PP-XL.,XL,1.00,887.50,843.00
2022-03-01,SET262,SET262-KR-NP-L,L,1.00,743.75,707.00
2022-03-01,SET262,SET262-KR-NP-M,M,1.00,743.75,707.00
2022-03-01,SET262,SET262-KR-NP-S,S,1.00,743.75,707.00
2022-03-01,SET262,SET262-KR-NP-XL,XL,1.00,743.75,707.00
2022-03-01,SET267,SET267-KR-NP-L,L,1.00,925.00,879.00
2022-03-01,SET267,SET267-KR-NP-M,M,1.00,925.00,879.00
2022-03-01,SET267,SET267-KR-NP-S,S,1.00,925.00,879.00
2022-03-01,SET267,SET267-KR-NP-XL,XL,1.00,925.00,879.00
2022-03-01,SET273,SET273-KR-NP-M,M,5.00,687.50,3266.00
2022-03-01,SET273,SET273-KR-NP-S,S,1.00,687.50,653.00
2022-03-01,SET285,SET285-KR-SHA-L,L,1.00,612.50,582.00
2022-03-01,SET285,SET285-KR-SHA-M,M,1.00,612.50,582.00
2022-03-01,SET285,SET285-KR-SHA-S,S,1.00,612.50,582.00
2022-03-01,SET285,SET285-KR-SHA-XL,XL,1.00,612.50,582.00
2022-03-01,BTM002,BTM002-XL,XL,1.00,425.00,404.00
2022-03-01,J0009,J0009-SKD-XXL,XXL,1.00,1125.00,1069.00
2022-03-01,J0086,J0086-DR-XL,XL,1.00,618.75,588.00
2022-03-01,J0086,J0086-DR-XXL,XXL,1.00,618.75,588.00
2022-03-01,J0086,J0086-DR-S,S,1.00,618.75,588.00
2022-03-01,J0086,J0086-DR-XS,XS,1.00,618.75,588.00
2022-03-01,J0086,J0086-DR-M,M,1.00,618.75,588.00
2022-03-01,J0090,J0090-TP-M,M,1.00,693.75,659.00
2022-03-01,J0094,J0094-KR-M,M,1.00,718.75,683.00
2022-03-01,J0094,J0094-KR-S,S,1.00,718.75,683.00
2022-03-01,J0094,J0094-KR-XS,XS,1.00,718.75,683.00
2022-03-01,J0094,J0094-KR-XL,XL,2.00,718.75,1366.00
2022-03-01,J0094,J0094-KR-XXXL,XXXL,1.00,718.75,683.00
2022-03-01,J0094,J0094-KR-XXL,XXL,1.00,718.75,683.00
2022-03-01,J0094,J0094-KR-L,L,2.00,718.75,1366.00
2022-03-01,J0131,J0131-KR-L,L,1.00,418.75,398.00
2022-03-01,J0133,J0133-KR-XXL,XXL,1.00,456.25,433.00
2022-03-01,J0157,J0157-DR-XXL,XXL,1.00,562.50,534.00
2022-03-01,J0158,J0158-DR-XXL,XXL,1.00,687.50,653.00
2022-03-01,J0172,J0172-TP-XXL,XXL,1.00,425.00,404.00
2022-03-01,J0172,J0172-TP-XL,XL,1.00,425.00,404.00
2022-03-01,J0237,J0237-SKD-XXXL,XXXL,1.00,1625.00,1544.00
2022-03-01,J0252,J0252-SKD-L,L,1.00,1037.50,986.00
2022-03-01,J0295,J0295-DR-L,L,1.00,850.00,808.00
2022-03-01,J0307,J0307-TP-XXL,XXL,1.00,425.00,404.00
2022-03-01,J0382,J0382-SKD-M,M,1.00,1550.00,1472.00
2022-03-01,JNE3160,JNE3160-KR-M,M,1.00,687.50,653.00
2022-03-01,JNE3252,JNE3252-KR-XL,XL,1.00,475.00,451.00
2022-03-01,JNE3798,JNE3798-KR-XL,XL,1.00,975.00,926.00
2022-03-01,SET225,SET225-KR-NP-XL,XL,1.00,750.00,712.00
2022-03-01,SET225,SET225-KR-NP-XXL,XXL,1.00,750.00,712.00
2022-03-01,SET225,SET225-KR-NP-L,L,1.00,750.00,712.00
2022-03-01,SET225,SET225-KR-NP-M,M,1.00,750.00,712.00
2022-03-01,SET268,SET268-KR-NP-XS,XS,1.00,925.00,879.00
2022-03-01,SET286,SET286-KR-NP-L,L,1.00,687.50,653.00
2022-03-01,SET286,SET286-KR-NP-XL,XL,1.00,687.50,653.00
2022-03-01,SET286,SET286-KR-NP-M,M,1.00,687.50,653.00
2022-03-01,SET300,SET300-KR-NP-XS,XS,1.00,1162.50,1104.00
2022-03-01,SET378,SET378-KR-NP-XXXL,XXXL,1.00,1512.50,1437.00
2022-03-01,SET392,SET392-KR-NP-M,M,1.00,850.00,808.00
2022-03-01,JNE3839,CMB5-JNE3839,Free,5.00,374.00,1776.00
2022-03-01,JNE3840,CMB5-JNE3840,Free,5.00,374.00,1776.00
2022-03-01,JNE3843,CMB5-JNE3843,Free,5.00,374.00,1776.00
2022-03-01,JNE3844,CMB5-JNE3844,Free,5.00,374.00,1776.00
2022-03-01,JNE3845,CMB5-JNE3845,Free,5.00,374.00,1776.00
2022-03-01,JNE3846,CMB5-JNE3846,Free,5.00,374.00,1776.00
2022-03-01,JNE3848,CMB5-JNE3848,Free,5.00,299.00,1420.00
2022-03-01,JNE3849,CMB5-JNE3849,Free,5.00,299.00,1420.00
2022-03-01,J0073,J0073-KR-L,L,1.00,393.75,374.00
2022-03-01,J0094,J0094-KR-L,L,1.00,718.75,683.00
2022-03-01,J0242,J0242-SKD-L,L,1.00,1350.00,1282.00
2022-03-01,J0242,J0242-SKD-M,M,1.00,1350.00,1282.00
2022-03-01,J0247,J0247-SKD-M,M,1.00,1162.50,1104.00
2022-03-01,J0009,J0009-SKD-L,L,1.00,1125.00,1125.00
2022-03-01,J0014,J0014-LCD-M,M,1.00,1312.50,1312.00
2022-03-01,J0228,J0228-SKD-S,S,1.00,2087.50,2088.00
2022-03-01,J0238,J0238-LCD-L,L,1.00,1937.50,1938.00
2022-03-01,J0243,J0243-DR-XL,XL,1.00,1475.00,1475.00
2022-03-01,J0247,J0247-SKD-M,M,1.00,1162.50,1162.00
2022-03-01,J0251,J0251-SKD-XL,XL,1.00,1037.50,1038.00
2022-03-01,J0252,J0252-SKD-L,L,1.00,1037.50,1038.00
2022-03-01,J0252,J0252-SKD-S,S,1.00,1037.50,1038.00
2022-03-01,J0352,J0352-KR-M,M,1.00,650.00,650.00
2022-03-01,J0399,J0399-DR-SC,Free,1.00,775.00,775.00
2022-03-01,SET264,SET264-KR-NP-XL,XL,1.00,975.00,975.00
2022-03-01,SET264,SET264-KR-NP-XXL,XXL,1.00,975.00,975.00
2022-03-01,SET265,SET265-KR-NP-M,M,1.00,975.00,975.00
2022-03-01,SET265,SET265-KR-NP-XL,XL,1.00,975.00,975.00
2022-03-01,SET266,SET266-KR-NP-M,M,1.00,925.00,925.00
2022-03-01,SET267,SET267-KR-NP-L,L,1.00,925.00,925.00
2022-03-01,SET267,SET267-KR-NP-XXL,XXL,1.00,925.00,925.00
2022-03-01,SET285,SET285-KR-SHA-L,L,1.00,612.50,612.00
2022-03-01,SET293,SET293-KR-NP-XXXL,XXXL,1.00,775.00,775.00
2022-03-01,SET320,SET320-KR-NP-M,M,1.00,1000.00,1000.00
2022-03-01,SET322,SET322-KR-SHA-L,L,1.00,1237.50,1238.00
2022-03-01,SET323,SET323-KR-NP-XXL,XXL,1.00,1162.50,1162.00
2022-03-01,SET331,SET331-KR-NP-XL,XL,1.00,650.00,650.00
2022-03-01,SET344,SET344-KR-NP-XXL,XXL,1.00,1312.50,1312.00
2022-03-01,SET353,SET353-KR-NP-S,S,1.00,975.00,975.00
2022-03-01,SET355,SET355-KR-PP-L,L,1.00,1625.00,1625.00
2022-03-01,SET358,SET358-KR-NP-XL,XL,1.00,1550.00,1550.00
2022-03-01,SET363,SET363-KR-NP-S,S,1.00,1550.00,1550.00
2022-03-01,SET393,SET393-KR-NP-XXL,XXL,1.00,1350.00,1350.00
2022-03-01,SET394,SET394-KR-NP-M,M,1.00,1475.00,1475.00
2022-03-01,SET405,SET405-KR-NP-XXXL,XXXL,1.00,812.50,812.00
2022-03-01,SET252,SET252-KR-PP-XS.,XS,1.00,887.50,888.00
2022-03-01,SET252,SET252-KR-PP-S.,S,2.00,887.50,1775.00
2022-03-01,SET251,SET251-KR-PP-S,S,1.00,887.50,888.00
2022-03-01,SET251,SET251-KR-PP-M,M,1.00,887.50,888.00
2022-03-01,SET304,SET304-KR-DPT-S,S,1.00,1350.00,1350.00
2022-03-01,SET333,SET333-KR-DPT-M,M,1.00,1075.00,1075.00
2022-03-01,SET172,SET172-KR-PP-L,L,1.00,1312.50,1312.00
2022-03-01,SET251,SET251-KR-PP-XS,XS,1.00,887.50,888.00
2022-03-01,J0254,J0254-SKD-L,L,1.00,1075.00,1021.00
2022-03-01,J0254,J0254-SKD-XXL,XXL,1.00,1075.00,1021.00
2022-03-01,J0278,J0278-SET-M,M,1.00,968.75,920.00
2022-03-01,J0373,J0373-KR-M,M,1.00,812.50,772.00
2022-03-01,JNE3554,JNE3554-KR-L,L,1.00,462.50,439.00
2022-03-01,JNE3556,JNE3556-KR-XL,XL,1.00,462.50,439.00
2022-03-01,JNE3556,JNE3556-KR-XXL,XXL,1.00,462.50,439.00
2022-03-01,JNE3562,JNE3562-KR-M,M,1.00,593.75,564.00
2022-03-01,JNE3563,JNE3563-KR-XL,XL,1.00,593.75,564.00
2022-03-01,JNE3616,JNE3616-KR-L,L,1.00,356.25,338.00
2022-03-01,JNE3616,JNE3616-KR-XXL,XXL,1.00,356.25,338.00
2022-03-01,JNE3716,JNE3716-KR-L,L,1.00,462.50,439.00
2022-03-01,JNE3718,JNE3718-KR-L,L,1.00,525.00,499.00
2022-03-01,JNE3718,JNE3718-KR-XXL,XXL,1.00,525.00,499.00
2022-03-01,JNE3722,JNE3722-KR-XL,XL,1.00,362.50,344.00
2022-03-01,JNE3722,JNE3722-KR-XXL,XXL,1.00,362.50,344.00
2022-03-01,JNE3727,JNE3727-KR-M,M,1.00,737.50,701.00
2022-03-01,JNE3739,JNE3739-KR-L,L,1.00,562.50,534.00
2022-03-01,JNE3739,JNE3739-KR-XL,XL,1.00,562.50,534.00
2022-03-01,JNE3756,JNE3756-KR-XXL,XXL,1.00,587.50,558.00
2022-03-01,JNE3773,JNE3773-KR-L,L,1.00,306.25,291.00
2022-03-01,JNE3780,JNE3780-KR-XL,XL,1.00,562.50,534.00
2022-03-01,JNE3790,JNE3790-KR-L,L,1.00,562.50,534.00
2022-03-01,JNE3790,JNE3790-KR-XL,XL,1.00,562.50,534.00
2022-03-01,SET286,SET286-KR-NP-XL,XL,1.00,687.50,653.00
2022-03-01,SET290,SET290-KR-DPT-L,L,1.00,812.50,772.00
2022-03-01,SET290,SET290-KR-DPT-XL,XL,1.00,812.50,772.00
2022-03-01,SET290,SET290-KR-DPT-XXL,XXL,1.00,812.50,772.00
2022-03-01,SET304,SET304-KR-DPT-L,L,1.00,1350.00,1282.00
2022-03-01,SET316,SET316-KR-DPT-L,L,1.00,1312.50,1247.00
2022-03-01,SET332,SET332-KR-PP-XL,XL,1.00,737.50,701.00
2022-03-01,J0006,J0006-SET-M,M,1.00,925.00,925.00
2022-03-01,JNE3489,JNE3489-KR-XL,XL,1.00,387.50,388.00
2022-03-01,JNE3489,JNE3489-KR-M,M,1.00,387.50,388.00
2022-03-01,JNE3697,JNE3697-KR-XL,XL,1.00,462.50,462.00
2022-03-01,J0295,J0295-DR-M,M,1.00,850.00,850.00
2022-03-01,J0396,J0396-DR-M,M,1.00,850.00,850.00
2022-03-01,J0207,J0207-DR-S,S,1.00,775.00,775.00
2022-03-01,J0093,J0093-DR-XL,XL,1.00,743.75,744.00
2022-03-01,JNE3861,JNE3861-DR-L,L,1.00,775.00,775.00
2022-03-01,JNE3566,JNE3566-KR-M,M,1.00,462.50,462.00
2022-03-01,J0094,J0094-KR-M,M,1.00,718.75,719.00
2022-03-01,BTM026,BTM026-NP-L,L,1.00,425.00,425.00
2022-03-01,JNE3405,JNE3405-KR-XXL,XXL,1.00,362.50,362.00
2022-03-01,JNE3489,JNE3489-KR-XXL,XXL,1.00,387.50,388.00
2022-03-01,JNE3555,JNE3555-KR-M,M,1.00,462.50,462.00
2022-03-01,JNE3567,JNE3567-KR-L,L,1.00,362.50,362.00
2022-03-01,JNE3567,JNE3567-KR-M,M,1.00,362.50,362.00
2022-03-01,JNE3576,JNE3576-KR-M,M,1.00,425.00,425.00
2022-03-01,JNE3576,JNE3576-KR-XL,XL,1.00,425.00,425.00
2022-03-01,JNE3628,JNE3628-KR-XXL,XXL,1.00,462.50,462.00
2022-03-01,JNE3674,JNE3674-TU-XXL,XXL,1.00,500.00,500.00
2022-03-01,JNE3687,JNE3687-TU-M,M,1.00,462.50,462.00
2022-03-01,JNE3687,JNE3687-TU-XXL,XXL,1.00,462.50,462.00
2022-03-01,JNE3691,JNE3691-TU-XXL,XXL,1.00,562.50,562.00
2022-03-01,JNE3759,JNE3759-KR-M,M,1.00,500.00,500.00
2022-03-01,SET043,SET043-KR-NP-M,M,1.00,1000.00,1000.00
2022-03-01,SET204,SET204-KR-DPT-M,M,1.00,588.00,588.00
2022-03-01,SET236,SET236-KR-PP-L,L,1.00,750.00,750.00
2022-03-01,SET253,SET253-KR-NP-XXXL,XXXL,1.00,850.00,850.00
2022-03-01,SET295,SET295-KR-NP-M,M,1.00,850.00,850.00
2022-03-01,SET375,SET375-KR-NP-M,M,1.00,737.50,738.00
2022-03-01,JNE3364,JNE3364-KR-1051-S,S,1.00,425.00,425.00
2022-03-01,JNE3364,JNE3364-KR-1051-XL,XL,1.00,425.00,425.00
2022-03-01,JNE3364,JNE3364-KR-1051-XXL,XXL,1.00,425.00,425.00
2022-03-01,JNE3364,JNE3364-KR-1051-XXXL,XXXL,1.00,425.00,425.00
2022-03-01,JNE3364,JNE3364-KR-1051-M,M,1.00,425.00,425.00
2022-03-01,JNE3364,JNE3364-KR-1051-L,L,1.00,425.00,425.00
2022-03-01,JNE3365,JNE3365-KR-1052-S,S,1.00,425.00,425.00
2022-03-01,JNE3365,JNE3365-KR-1052-M,M,1.00,425.00,425.00
2022-03-01,JNE3365,JNE3365-KR-1052-XXL,XXL,1.00,425.00,425.00
2022-03-01,JNE3365,JNE3365-KR-1052-XXXL,XXXL,1.00,425.00,425.00
2022-03-01,JNE3365,JNE3365-KR-1052-L,L,1.00,425.00,425.00
2022-03-01,JNE3365,JNE3365-KR-1052-XL.,XL,1.00,425.00,425.00
2022-03-01,JNE3366,JNE3366-KR-1053-S,S,1.00,425.00,425.00
2022-03-01,JNE3366,JNE3366-KR-1053-M,M,1.00,425.00,425.00
2022-03-01,JNE3366,JNE3366-KR-1053-L,L,1.00,425.00,425.00
2022-03-01,JNE3366,JNE3366-KR-1053-XL,XL,1.00,425.00,425.00
2022-03-01,JNE3366,JNE3366-KR-1053-XXL,XXL,1.00,425.00,425.00
2022-03-01,JNE3366,JNE3366-KR-1053-XXXL,XXXL,1.00,425.00,425.00
2022-03-01,JNE3384,JNE3384-KR-S,S,1.00,337.50,338.00
2022-03-01,JNE3384,JNE3384-KR-M,M,1.00,337.50,338.00
2022-03-01,JNE3384,JNE3384-KR-L,L,1.00,337.50,338.00
2022-03-01,JNE3384,JNE3384-KR-XL,XL,1.00,337.50,338.00
2022-03-01,JNE3384,JNE3384-KR-XXL,XXL,1.00,337.50,338.00
2022-03-01,JNE3384,JNE3384-KR-XXXL,XXXL,1.00,337.50,338.00
2022-03-01,JNE3435,JNE3435-KR-S,S,1.00,425.00,425.00
2022-03-01,JNE3435,JNE3435-KR-M,M,1.00,425.00,425.00
2022-03-01,JNE3435,JNE3435-KR-L,L,1.00,425.00,425.00
2022-03-01,JNE3435,JNE3435-KR-XL,XL,1.00,425.00,425.00
2022-03-01,JNE3435,JNE3435-KR-XXL,XXL,1.00,425.00,425.00
2022-03-01,JNE3435,JNE3435-KR-XXXL,XXXL,1.00,425.00,425.00
2022-03-01,JNE3440,JNE3440-KR-S,S,1.00,387.50,388.00
2022-03-01,JNE3440,JNE3440-KR-M,M,1.00,387.50,388.00
2022-03-01,JNE3440,JNE3440-KR-L,L,1.00,387.50,388.00
2022-03-01,JNE3440,JNE3440-KR-XL,XL,1.00,387.50,388.00
2022-03-01,JNE3440,JNE3440-KR-XXL,XXL,1.00,387.50,388.00
2022-03-01,JNE3440,JNE3440-KR-XXXL,XXXL,1.00,387.50,388.00
2022-03-01,JNE3547,JNE3547-KR-XL,XL,1.00,462.50,462.00
2022-03-01,JNE3547,JNE3547-KR-S,S,1.00,462.50,462.00
2022-03-01,JNE3547,JNE3547-KR-M,M,1.00,462.50,462.00
2022-03-01,JNE3547,JNE3547-KR-L,L,1.00,462.50,462.00
2022-03-01,JNE3547,JNE3547-KR-XXL,XXL,1.00,462.50,462.00
2022-03-01,JNE3547,JNE3547-KR-XXXL,XXXL,1.00,462.50,462.00
2022-03-01,JNE3548,JNE3548-KR-S,S,1.00,462.50,462.00
2022-03-01,JNE3548,JNE3548-KR-M,M,1.00,462.50,462.00
2022-03-01,JNE3548,JNE3548-KR-L,L,1.00,462.50,462.00
2022-03-01,JNE3548,JNE3548-KR-XL,XL,1.00,462.50,462.00
2022-03-01,JNE3548,JNE3548-KR-XXL,XXL,1.00,462.50,462.00
2022-03-01,JNE3548,JNE3548-KR-XXXL,XXXL,1.00,462.50,462.00
2022-03-01,JNE3554,JNE3554-KR-S,S,1.00,462.50,462.00
2022-03-01,JNE3554,JNE3554-KR-M,M,1.00,462.50,462.00
2022-03-01,JNE3554,JNE3554-KR-L,L,1.00,462.50,462.00
2022-03-01,JNE3554,JNE3554-KR-XL,XL,1.00,462.50,462.00
2022-03-01,JNE3554,JNE3554-KR-XXL,XXL,1.00,462.50,462.00
2022-03-01,JNE3555,JNE3555-KR-XXXL,XXXL,1.00,462.50,462.00
2022-03-01,JNE3555,JNE3555-KR-S.,S,1.00,462.50,462.00
2022-03-01,JNE3555,JNE3555-KR-M,M,1.00,462.50,462.00
2022-03-01,JNE3555,JNE3555-KR-L,L,1.00,462.50,462.00
2022-03-01,JNE3555,JNE3555-KR-XL,XL,1.00,462.50,462.00
2022-03-01,JNE3555,JNE3555-KR-XXL,XXL,1.00,462.50,462.00
2022-03-01,JNE3556,JNE3556-KR-XXXL,XXXL,1.00,462.50,462.00
2022-03-01,JNE3556,JNE3556-KR-S,S,1.00,462.50,462.00
2022-03-01,JNE3556,JNE3556-KR-M,M,1.00,462.50,462.00
2022-03-01,JNE3556,JNE3556-KR-L,L,1.00,462.50,462.00
2022-03-01,JNE3556,JNE3556-KR-XL,XL,1.00,462.50,462.00
2022-03-01,JNE3556,JNE3556-KR-XXL,XXL,1.00,462.50,462.00
2022-03-01,JNE3564,JNE3564-KR-XXXL,XXXL,1.00,425.00,425.00
2022-03-01,JNE3564,JNE3564-KR-S,S,1.00,425.00,425.00
2022-03-01,JNE3564,JNE3564-KR-M,M,1.00,425.00,425.00
2022-03-01,JNE3564,JNE3564-KR-L,L,1.00,425.00,425.00
2022-03-01,JNE3564,JNE3564-KR-XL,XL,1.00,425.00,425.00
2022-03-01,JNE3564,JNE3564-KR-XXL,XXL,1.00,425.00,425.00
2022-03-01,PJNE3364,PJNE3364-KR-5XL,5XL,1.00,587.50,588.00
2022-03-01,PJNE3364,PJNE3364-KR-6XL,6XL,1.00,587.50,588.00
2022-03-01,PJNE3364,PJNE3364-KR-4XL,4XL,1.00,587.50,588.00
2022-03-01,PJNE3440,PJNE3440-KR-4XL,4XL,1.00,537.50,538.00
2022-03-01,PJNE3440,PJNE3440-KR-5XL,5XL,1.00,537.50,538.00
2022-03-01,PJNE3440,PJNE3440-KR-6XL,6XL,1.00,537.50,538.00
2022-03-01,SET269,SET269-KR-NP-S,S,1.00,975.00,975.00
2022-03-01,SET269,SET269-KR-NP-L,L,1.00,975.00,975.00
2022-03-01,SET199,SET199-KR-NP-S,S,1.00,737.50,738.00
2022-03-01,SET199,SET199-KR-NP-L,L,1.00,737.50,738.00
2022-03-01,SET199,SET199-KR-NP-XL,XL,1.00,737.50,738.00
2022-03-01,SET194,SET194-KR-NP-M,M,1.00,737.50,738.00
2022-03-01,SET194,SET194-KR-NP-XL,XL,1.00,737.50,738.00
2022-03-01,SET194,SET194-KR-NP-L,L,1.00,737.50,738.00
2022-03-01,J0282,J0282-SET-S,S,1.00,1237.50,1238.00
2022-03-01,SET197,SET197-KR-NP-S,S,1.00,887.50,888.00
2022-03-01,SET197,SET197-KR-NP-M,M,2.00,887.50,1775.00
2022-03-01,SET197,SET197-KR-NP-XL,XL,1.00,887.50,888.00
2022-03-01,SET197,SET197-KR-NP-L,L,1.00,887.50,888.00
2022-03-01,SET043,SET043-KR-NP-M,M,1.00,1000.00,1000.00
2022-03-01,SET043,SET043-KR-NP-L,L,1.00,1000.00,1000.00
2022-03-01,J0371,J0371-SKD-L,L,1.00,1237.50,1238.00
2022-03-01,SET329,SET329-KR-NP-XL,XL,1.00,687.50,688.00
2022-03-01,SET329,SET329-KR-NP-M,M,1.00,687.50,688.00
2022-03-01,SET326,SET326-KR-PP-M,M,1.00,687.50,688.00
2022-03-01,SET326,SET326-KR-PP-L,L,1.00,687.50,688.00
2022-03-01,SET306,SET306-KR-PP-L,L,1.00,737.50,738.00
2022-03-01,SET293,SET293-KR-NP-M,M,1.00,775.00,775.00
2022-03-01,SET293,SET293-KR-NP-L,L,1.00,775.00,775.00
2022-03-01,SET295,SET295-KR-NP-XL,XL,1.00,850.00,850.00
2022-03-01,SET301,SET301-KR-PP-M,M,1.00,1312.50,1312.00
2022-03-01,SET339,SET339-KR-NP-S,S,1.00,737.50,738.00
2022-03-01,SET351,SET351-KR-NP-L,L,1.00,612.50,612.00
2022-03-01,SET374,SET374-KR-NP-L,L,1.00,650.00,650.00
2022-03-01,SET374,SET374-KR-NP-M,M,1.00,650.00,650.00
2022-03-01,SET333,SET333-KR-DPT-XL,XL,1.00,1075.00,1075.00
2022-03-01,JNE3667,JNE3667-TP-M.,M,1.00,331.25,331.00
2022-03-01,JNE3676,JNE3676-TU-M,M,1.00,412.50,412.00
2022-03-01,SET388,SET388-KR-NP-M,M,1.00,1475.00,1475.00
2022-03-01,SET204,SET204-KR-DPT-XL,XL,1.00,587.50,588.00
2022-03-01,SET276,SET276-KR-PP-XXXL,XXXL,1.00,1425.00,1425.00
2022-03-01,J0005,J0005-DR-XXXL,XXXL,1.00,925.00,925.00
2022-03-01,JNE3545,JNE3545-KR-XL,XL,1.00,356.25,356.00
2022-03-01,PJNE1906,PJNE1906-KR-6XL,6XL,1.00,587.50,588.00
2022-03-01,PJNE2100,PJNE2100-KR-6XL,6XL,1.00,587.50,588.00
2022-03-01,PJNE2171,PJNE2171-KR-6XL,6XL,1.00,775.00,775.00
2022-03-01,PJ0096,PJ0096-KR-6XL,6XL,1.00,737.50,738.00
2022-03-01,J0236,J0236-SKD-M,M,1.00,1181.25,1181.00
2022-03-01,J0341,J0341-DR-L,L,1.00,775.00,775.00
2022-03-01,JNE3798,JNE3798-KR-M,M,1.00,975.00,975.00
2022-03-01,SET297,SET297-KR-NP-L,L,1.00,812.50,812.00
2022-03-01,SET320,SET320-KR-NP-L,L,1.00,1000.00,1000.00
2022-03-01,SET300,SET300-KR-NP-M,M,1.00,1162.50,1162.00
